4039 88234
2629 2436 0.010638
2629 2461 0.008065
2629 2463 0.007937
2629 2465 0.016667
2629 2471 0.007576
2629 2472 0.012987
2629 2475 0.010309
2629 2491 0.008264
2629 2496 0.045455
2629 2502 0.023256
2629 2509 0.007463
2629 2510 0.007246
2629 2512 0.009524
2629 2516 0.011364
2629 2533 0.010101
2629 2543 0.003401
2629 2544 0.033333
2629 2555 0.007407
2629 2567 0.008621
2629 2582 0.009901
2629 2588 0.010989
2629 2592 0.008000
2629 2597 0.009524
2629 2598 0.006098
2629 2599 0.071429
2629 2608 0.010101
2629 2609 0.020408
2629 2616 0.010000
2629 2642 0.007874
2629 2643 0.010000
2629 2649 0.008197
2635 136 0.007519
2635 1912 0.001325
2635 1945 0.006849
2635 2032 0.006803
2635 2148 0.011111
2635 2187 0.006757
2635 2223 0.008621
2635 2224 0.007752
2635 2232 0.014085
2635 2259 0.018182
2635 2268 0.007692
2635 2280 0.016949
2635 2345 0.019231
2635 2367 0.020000
2635 2379 0.027778
2635 2436 0.010638
2635 2443 0.043478
2635 2491 0.008264
2635 2533 0.010101
2635 2598 0.006098
2636 136 0.007519
2636 1912 0.001325
2636 1914 0.021277
2636 1919 0.018182
2636 1921 0.025000
2636 1935 0.020000
2636 1951 0.015625
2636 1957 0.025641
2636 1972 0.014286
2636 1973 0.015385
2636 1980 0.017544
2636 1991 0.020408
2636 1995 0.015873
2636 1998 0.018519
2636 2000 0.030303
2636 2001 0.016667
2636 2006 0.019231
2636 2018 0.018182
2636 2024 0.018868
2636 2027 0.022727
2636 2061 0.020833
2636 2116 0.015385
2636 2157 0.025641
2636 2171 0.015152
2636 2202 0.020408
2636 2284 0.017857
2636 2346 0.027778
2636 2364 0.015385
2636 2365 0.018182
2636 2378 0.020000
2636 2447 0.020408
2636 2583 0.021739
2636 2626 0.029412
2636 2633 0.024390
2636 2639 0.027027
2636 2645 0.018519
2636 2647 0.020833
2636 2657 0.019231
2640 136 0.007519
2640 1912 0.001325
2640 1919 0.018182
2640 1921 0.025000
2640 1927 0.018182
2640 1928 0.043478
2640 1935 0.020000
2640 1951 0.015625
2640 1954 0.010753
2640 1957 0.025641
2640 1958 0.029412
2640 1968 0.028571
2640 1972 0.014286
2640 1973 0.015385
2640 1980 0.017544
2640 1995 0.015873
2640 1998 0.018519
2640 1999 0.029412
2640 2001 0.016667
2640 2004 0.020000
2640 2009 0.022222
2640 2018 0.018182
2640 2022 0.020000
2640 2024 0.018868
2640 2027 0.022727
2640 2050 0.043478
2640 2061 0.020833
2640 2097 0.026316
2640 2116 0.015385
2640 2157 0.025641
2640 2159 0.020833
2640 2171 0.015152
2640 2192 0.024390
2640 2202 0.020408
2640 2225 0.023810
2640 2268 0.007692
2640 2297 0.026316
2640 2337 0.028571
2640 2346 0.027778
2640 2364 0.015385
2640 2365 0.018182
2640 2378 0.020000
2640 2417 0.014286
2640 2447 0.020408
2640 2459 0.021739
2640 2538 0.017857
2640 2583 0.021739
2640 2585 0.025000
2640 2620 0.018182
2640 2627 0.024390
2640 2639 0.027027
2640 2645 0.018519
2640 2648 0.020833
2640 2657 0.019231
2640 2658 0.027778
2640 2660 0.026316
2643 136 0.007519
2643 1465 0.009259
2643 1577 0.005882
2643 1718 0.006452
2643 1912 0.001325
2643 1920 0.008130
2643 1932 0.010526
2643 1939 0.012658
2643 1940 0.010753
2643 1941 0.004484
2643 1945 0.006849
2643 1948 0.009259
2643 1955 0.010870
2643 2007 0.005848
2643 2028 0.009434
2643 2032 0.006803
2643 2039 0.008929
2643 2042 0.010417
2643 2047 0.004878
2643 2052 0.009434
2643 2053 0.008696
2643 2054 0.006135
2643 2068 0.007092
2643 2071 0.008130
2643 2081 0.005814
2643 2087 0.006410
2643 2102 0.007576
2643 2111 0.005435
2643 2117 0.007042
2643 2125 0.008264
2643 2127 0.008929
2643 2128 0.010870
2643 2134 0.011765
2643 2135 0.011364
2643 2138 0.007246
2643 2144 0.012821
2643 2148 0.011111
2643 2149 0.007812
2643 2153 0.007194
2643 2163 0.032258
2643 2169 0.009174
2643 2174 0.008333
2643 2180 0.008772
2643 2183 0.007463
2643 2187 0.006757
2643 2191 0.011364
2643 2194 0.009174
2643 2196 0.009091
2643 2199 0.005714
2643 2203 0.010000
2643 2223 0.008621
2643 2224 0.007752
2643 2232 0.014085
2643 2241 0.008403
2643 2246 0.010526
2643 2247 0.008197
2643 2250 0.009174
2643 2273 0.010989
2643 2279 0.007752
2643 2282 0.006494
2643 2283 0.006211
2643 2289 0.006250
2643 2292 0.007042
2643 2295 0.043478
2643 2302 0.008130
2643 2315 0.013699
2643 2319 0.008197
2643 2327 0.008000
2643 2328 0.006024
2643 2332 0.009709
2643 2333 0.006250
2643 2336 0.006667
2643 2338 0.009174
2643 2347 0.003436
2643 2351 0.009091
2643 2372 0.009524
2643 2384 0.005319
2643 2420 0.012346
2643 2438 0.014706
2643 2461 0.008065
2643 2463 0.007937
2643 2465 0.016667
2643 2471 0.007576
2643 2491 0.008264
2643 2502 0.023256
2643 2510 0.007246
2643 2516 0.011364
2643 2519 0.028571
2643 2533 0.010101
2643 2543 0.003401
2643 2555 0.007407
2643 2567 0.008621
2643 2582 0.009901
2643 2592 0.008000
2643 2597 0.009524
2643 2598 0.006098
2643 2605 0.058824
2643 2629 0.007874
2643 2642 0.007874
2643 2649 0.008197
2647 136 0.007519
2647 1912 0.001325
2647 1914 0.021277
2647 1919 0.018182
2647 1921 0.025000
2647 1927 0.018182
2647 1935 0.020000
2647 1951 0.015625
2647 1958 0.029412
2647 1972 0.014286
2647 1973 0.015385
2647 1980 0.017544
2647 1991 0.020408
2647 1995 0.015873
2647 1998 0.018519
2647 1999 0.029412
2647 2000 0.030303
2647 2001 0.016667
2647 2004 0.020000
2647 2009 0.022222
2647 2018 0.018182
2647 2024 0.018868
2647 2050 0.043478
2647 2061 0.020833
2647 2097 0.026316
2647 2171 0.015152
2647 2202 0.020408
2647 2284 0.017857
2647 2297 0.026316
2647 2337 0.028571
2647 2364 0.015385
2647 2365 0.018182
2647 2378 0.020000
2647 2435 0.037037
2647 2447 0.020408
2647 2494 0.025641
2647 2538 0.017857
2647 2583 0.021739
2647 2585 0.025000
2647 2620 0.018182
2647 2627 0.024390
2647 2633 0.024390
2647 2636 0.026316
2647 2639 0.027027
2647 2645 0.018519
2647 2648 0.020833
2647 2657 0.019231
2647 2659 0.017241
2649 136 0.007519
2649 1465 0.009259
2649 1577 0.005882
2649 1718 0.006452
2649 1912 0.001325
2649 1916 0.012658
2649 1920 0.008130
2649 1926 0.007463
2649 1932 0.010526
2649 1940 0.010753
2649 1941 0.004484
2649 1945 0.006849
2649 1948 0.009259
2649 1954 0.010753
2649 1955 0.010870
2649 2007 0.005848
2649 2010 0.011905
2649 2028 0.009434
2649 2032 0.006803
2649 2038 0.008130
2649 2042 0.010417
2649 2047 0.004878
2649 2052 0.009434
2649 2054 0.006135
2649 2068 0.007092
2649 2071 0.008130
2649 2072 0.007752
2649 2081 0.005814
2649 2087 0.006410
2649 2102 0.007576
2649 2111 0.005435
2649 2125 0.008264
2649 2127 0.008929
2649 2133 0.006289
2649 2138 0.007246
2649 2143 0.009804
2649 2144 0.012821
2649 2148 0.011111
2649 2149 0.007812
2649 2151 0.011628
2649 2161 0.012195
2649 2163 0.032258
2649 2169 0.009174
2649 2174 0.008333
2649 2176 0.008547
2649 2180 0.008772
2649 2183 0.007463
2649 2187 0.006757
2649 2189 0.008850
2649 2191 0.011364
2649 2199 0.005714
2649 2203 0.010000
2649 2223 0.008621
2649 2224 0.007752
2649 2232 0.014085
2649 2241 0.008403
2649 2250 0.009174
2649 2254 0.011111
2649 2259 0.018182
2649 2268 0.007692
2649 2273 0.010989
2649 2279 0.007752
2649 2282 0.006494
2649 2283 0.006211
2649 2289 0.006250
2649 2292 0.007042
2649 2294 0.008197
2649 2295 0.043478
2649 2319 0.008197
2649 2327 0.008000
2649 2328 0.006024
2649 2330 0.020833
2649 2332 0.009709
2649 2336 0.006667
2649 2338 0.009174
2649 2343 0.012658
2649 2351 0.009091
2649 2368 0.012658
2649 2377 0.010638
2649 2384 0.005319
2649 2394 0.010526
2649 2398 0.009259
2649 2399 0.012987
2649 2417 0.014286
2649 2419 0.009174
2649 2436 0.010638
2649 2445 0.014286
2649 2451 0.009174
2649 2458 0.010101
2649 2461 0.008065
2649 2463 0.007937
2649 2471 0.007576
2649 2473 0.020408
2649 2475 0.010309
2649 2491 0.008264
2649 2498 0.010638
2649 2501 0.013158
2649 2502 0.023256
2649 2508 0.010204
2649 2509 0.007463
2649 2510 0.007246
2649 2511 0.007143
2649 2512 0.009524
2649 2516 0.011364
2649 2519 0.028571
2649 2533 0.010101
2649 2537 0.010526
2649 2543 0.003401
2649 2555 0.007407
2649 2582 0.009901
2649 2588 0.010989
2649 2589 0.012658
2649 2594 0.010638
2649 2597 0.009524
2649 2598 0.006098
2649 2605 0.058824
2649 2608 0.010101
2649 2616 0.010000
2649 2617 0.008772
2649 2629 0.007874
2649 2642 0.007874
2649 2643 0.010000
2653 136 0.007519
2653 1577 0.005882
2653 1718 0.006452
2653 1912 0.001325
2653 1920 0.008130
2653 1932 0.010526
2653 1955 0.010870
2653 2007 0.005848
2653 2028 0.009434
2653 2038 0.008130
2653 2039 0.008929
2653 2042 0.010417
2653 2047 0.004878
2653 2054 0.006135
2653 2068 0.007092
2653 2071 0.008130
2653 2072 0.007752
2653 2081 0.005814
2653 2087 0.006410
2653 2111 0.005435
2653 2117 0.007042
2653 2133 0.006289
2653 2135 0.011364
2653 2138 0.007246
2653 2144 0.012821
2653 2153 0.007194
2653 2174 0.008333
2653 2180 0.008772
2653 2183 0.007463
2653 2187 0.006757
2653 2189 0.008850
2653 2191 0.011364
2653 2194 0.009174
2653 2196 0.009091
2653 2199 0.005714
2653 2223 0.008621
2653 2254 0.011111
2653 2267 0.012048
2653 2282 0.006494
2653 2283 0.006211
2653 2289 0.006250
2653 2292 0.007042
2653 2302 0.008130
2653 2319 0.008197
2653 2332 0.009709
2653 2333 0.006250
2653 2336 0.006667
2653 2347 0.003436
2653 2384 0.005319
2653 2398 0.009259
2653 2420 0.012346
2653 2436 0.010638
2653 2445 0.014286
2653 2451 0.009174
2653 2458 0.010101
2653 2463 0.007937
2653 2465 0.016667
2653 2472 0.012987
2653 2491 0.008264
2653 2510 0.007246
2653 2511 0.007143
2653 2555 0.007407
2653 2567 0.008621
2653 2588 0.010989
2653 2589 0.012658
2653 2592 0.008000
2653 2598 0.006098
2653 2599 0.071429
2653 2609 0.020408
2653 2616 0.010000
2653 2617 0.008772
2653 2642 0.007874
2660 136 0.007519
2660 1912 0.001325
2660 1914 0.021277
2660 1919 0.018182
2660 1927 0.018182
2660 1935 0.020000
2660 1951 0.015625
2660 1972 0.014286
2660 1973 0.015385
2660 1991 0.020408
2660 1995 0.015873
2660 1998 0.018519
2660 2001 0.016667
2660 2004 0.020000
2660 2006 0.019231
2660 2009 0.022222
2660 2011 0.025000
2660 2022 0.020000
2660 2024 0.018868
2660 2061 0.020833
2660 2097 0.026316
2660 2116 0.015385
2660 2171 0.015152
2660 2225 0.023810
2660 2268 0.007692
2660 2284 0.017857
2660 2364 0.015385
2660 2447 0.020408
2660 2494 0.025641
2660 2620 0.018182
2660 2626 0.029412
2660 2627 0.024390
2660 2640 0.017857
2660 2645 0.018519
2660 2648 0.020833
2660 2657 0.019231
2660 2658 0.027778
2660 2659 0.017241
2704 171 0.045455
2704 1684 0.001263
2740 171 0.045455
2740 1684 0.001263
427 173 0.083333
427 348 0.004367
427 414 0.006289
427 425 0.052632
427 428 0.008696
427 464 0.200000
427 496 0.025000
427 549 0.142857
427 563 0.010989
464 173 0.083333
464 348 0.004367
464 384 0.250000
464 427 0.111111
464 552 0.250000
549 173 0.083333
549 198 0.083333
549 348 0.004367
549 412 0.010101
549 427 0.111111
549 428 0.008696
549 563 0.010989
351 198 0.083333
351 348 0.004367
351 364 0.111111
351 454 0.333333
351 564 0.111111
364 198 0.083333
364 348 0.004367
364 351 0.200000
364 393 0.142857
364 399 0.125000
364 441 0.125000
364 476 0.166667
364 501 0.125000
364 564 0.111111
393 198 0.083333
393 348 0.004367
393 364 0.111111
393 399 0.125000
393 441 0.125000
393 501 0.125000
393 564 0.111111
399 198 0.083333
399 348 0.004367
399 364 0.111111
399 393 0.142857
399 441 0.125000
399 476 0.166667
399 501 0.125000
399 564 0.111111
441 198 0.083333
441 348 0.004367
441 364 0.111111
441 393 0.142857
441 399 0.125000
441 476 0.166667
441 501 0.125000
441 564 0.111111
476 198 0.083333
476 348 0.004367
476 364 0.111111
476 399 0.125000
476 441 0.125000
476 501 0.125000
501 198 0.083333
501 348 0.004367
501 364 0.111111
501 393 0.142857
501 399 0.125000
501 441 0.125000
501 476 0.166667
501 564 0.111111
564 198 0.083333
564 348 0.004367
564 351 0.200000
564 364 0.111111
564 393 0.142857
564 399 0.125000
564 441 0.125000
564 454 0.333333
564 501 0.125000
349 348 0.004367
349 434 0.030303
349 478 0.125000
349 508 0.062500
349 534 0.125000
350 348 0.004367
350 369 0.038462
350 384 0.250000
350 397 0.021277
350 407 0.066667
350 419 0.017544
350 426 0.055556
350 433 0.100000
350 455 0.027027
350 484 0.009346
350 497 0.012048
350 504 0.023256
350 519 0.040000
350 527 0.021739
350 528 0.076923
350 531 0.025000
350 543 0.047619
350 546 0.033333
350 552 0.250000
350 561 0.012346
350 563 0.010989
352 348 0.004367
352 368 0.029412
352 375 0.058824
352 394 0.027778
352 398 0.030303
352 404 0.019608
352 408 0.018182
352 409 0.029412
352 412 0.010101
352 431 0.014085
352 456 0.016393
352 462 0.052632
352 479 0.027027
352 484 0.009346
352 492 0.015385
352 493 0.017857
352 494 0.043478
352 503 0.017241
352 517 0.009615
352 525 0.014493
352 536 0.045455
352 538 0.011494
352 542 0.017241
354 348 0.004367
354 355 0.025641
354 359 0.038462
354 361 0.043478
354 376 0.007519
354 382 0.083333
354 396 0.037037
354 397 0.021277
354 403 0.050000
354 450 0.045455
354 452 0.023810
354 458 0.038462
354 463 0.023256
354 470 0.062500
354 474 0.050000
354 481 0.037037
354 489 0.041667
354 497 0.012048
354 500 0.012048
354 507 0.015385
354 510 0.038462
354 519 0.040000
354 531 0.025000
354 547 0.031250
354 555 0.026316
354 557 0.027027
355 348 0.004367
355 354 0.038462
355 359 0.038462
355 361 0.043478
355 367 0.031250
355 373 0.010638
355 376 0.007519
355 382 0.083333
355 396 0.037037
355 397 0.021277
355 402 0.017544
355 403 0.050000
355 410 0.066667
355 412 0.010101
355 418 0.043478
355 452 0.023810
355 455 0.027027
355 460 0.015152
355 463 0.023256
355 470 0.062500
355 474 0.050000
355 475 0.008197
355 481 0.037037
355 489 0.041667
355 497 0.012048
355 500 0.012048
355 510 0.038462
355 515 0.016393
355 519 0.040000
355 528 0.076923
355 531 0.025000
355 543 0.047619
355 546 0.033333
355 547 0.031250
355 548 0.031250
355 553 0.011765
355 555 0.026316
355 557 0.027027
355 565 0.050000
356 348 0.004367
356 411 0.333333
356 472 0.200000
357 348 0.004367
357 369 0.038462
357 389 0.020833
357 397 0.021277
357 419 0.017544
357 424 0.058824
357 457 0.050000
357 459 0.100000
357 469 0.045455
357 477 0.083333
357 486 0.062500
357 505 0.076923
357 509 0.066667
357 516 0.050000
357 518 0.052632
357 551 0.058824
357 554 0.055556
357 563 0.010989
358 348 0.004367
359 348 0.004367
359 354 0.038462
359 355 0.025641
359 361 0.043478
359 367 0.031250
359 376 0.007519
359 391 0.016393
359 396 0.037037
359 403 0.050000
359 405 0.090909
359 422 0.016667
359 452 0.023810
359 455 0.027027
359 470 0.062500
359 474 0.050000
359 475 0.008197
359 481 0.037037
359 489 0.041667
359 491 0.090909
359 530 0.250000
359 531 0.025000
359 546 0.033333
359 547 0.031250
359 555 0.026316
359 557 0.027027
359 562 0.200000
360 348 0.004367
360 362 0.052632
360 365 0.166667
360 370 0.014085
360 373 0.010638
360 376 0.007519
360 387 0.027778
360 388 0.026316
360 395 0.012987
360 402 0.017544
360 412 0.010101
360 415 0.038462
360 417 0.016129
360 422 0.016667
360 428 0.008696
360 432 0.018182
360 438 0.014085
360 442 0.083333
360 444 0.021277
360 460 0.015152
360 461 0.018868
360 463 0.023256
360 495 0.043478
360 497 0.012048
360 506 0.013889
360 507 0.015385
360 510 0.038462
360 513 0.011236
360 514 0.015625
360 520 0.020000
360 523 0.023256
360 524 0.015625
360 542 0.017241
360 543 0.047619
360 544 0.014925
360 548 0.031250
360 553 0.011765
360 555 0.026316
360 558 0.050000
360 561 0.012346
360 565 0.050000
360 567 0.015873
360 570 0.028571
361 348 0.004367
361 354 0.038462
361 355 0.025641
361 359 0.038462
361 376 0.007519
361 396 0.037037
361 405 0.090909
361 450 0.045455
361 463 0.023256
361 470 0.062500
361 474 0.050000
361 475 0.008197
361 481 0.037037
361 489 0.041667
361 500 0.012048
361 519 0.040000
361 530 0.250000
361 531 0.025000
361 547 0.031250
361 555 0.026316
361 557 0.027027
361 562 0.200000
361 568 0.083333
362 348 0.004367
362 360 0.023256
362 371 0.200000
362 373 0.010638
362 412 0.010101
362 413 0.058824
362 415 0.038462
362 445 0.037037
362 460 0.015152
362 463 0.023256
362 473 0.031250
362 482 0.029412
362 492 0.015385
362 495 0.043478
362 535 0.083333
362 542 0.017241
362 558 0.050000
362 560 0.033333
362 570 0.028571
365 348 0.004367
365 360 0.023256
365 408 0.018182
365 513 0.011236
365 520 0.020000
365 556 0.020833
367 348 0.004367
367 355 0.025641
367 359 0.038462
367 363 0.010417
367 373 0.010638
367 376 0.007519
367 378 0.016129
367 391 0.016393
367 396 0.037037
367 403 0.050000
367 412 0.010101
367 416 0.047619
367 422 0.016667
367 452 0.023810
367 455 0.027027
367 474 0.050000
367 475 0.008197
367 481 0.037037
367 483 0.004329
367 489 0.041667
367 490 0.076923
367 491 0.090909
367 502 0.090909
367 504 0.023256
367 519 0.040000
367 525 0.014493
367 546 0.033333
367 547 0.031250
367 548 0.031250
367 553 0.011765
367 555 0.026316
367 566 0.011765
368 348 0.004367
368 352 0.043478
368 363 0.010417
368 366 0.010309
368 371 0.200000
368 374 0.014706
368 375 0.058824
368 378 0.016129
368 395 0.012987
368 398 0.030303
368 404 0.019608
368 408 0.018182
368 409 0.029412
368 412 0.010101
368 416 0.047619
368 419 0.017544
368 431 0.014085
368 456 0.016393
368 462 0.052632
368 479 0.027027
368 493 0.017857
368 494 0.043478
368 497 0.012048
368 500 0.012048
368 503 0.017241
368 517 0.009615
368 521 0.066667
368 525 0.014493
368 526 0.010204
368 527 0.021739
368 536 0.045455
368 538 0.011494
368 553 0.011765
368 559 0.012048
369 348 0.004367
369 350 0.047619
369 357 0.055556
369 378 0.016129
369 380 0.090909
369 381 0.083333
369 389 0.020833
369 397 0.021277
369 407 0.066667
369 419 0.017544
369 424 0.058824
369 433 0.100000
369 435 0.100000
369 442 0.083333
369 455 0.027027
369 457 0.050000
369 469 0.045455
369 477 0.083333
369 486 0.062500
369 509 0.066667
369 516 0.050000
369 518 0.052632
369 551 0.058824
369 554 0.055556
369 561 0.012346
369 563 0.010989
370 348 0.004367
370 353 0.009804
370 360 0.023256
370 363 0.010417
370 373 0.010638
370 374 0.014706
370 376 0.007519
370 378 0.016129
370 387 0.027778
370 388 0.026316
370 392 0.025641
370 395 0.012987
370 397 0.021277
370 402 0.017544
370 412 0.010101
370 413 0.058824
370 414 0.006289
370 415 0.038462
370 416 0.047619
370 417 0.016129
370 419 0.017544
370 420 0.029412
370 423 0.017544
370 428 0.008696
370 430 0.026316
370 431 0.014085
370 432 0.018182
370 436 0.016667
370 438 0.014085
370 439 0.023256
370 451 0.040000
370 452 0.023810
370 456 0.016393
370 458 0.038462
370 460 0.015152
370 461 0.018868
370 465 0.012821
370 469 0.045455
370 471 0.032258
370 475 0.008197
370 483 0.004329
370 492 0.015385
370 497 0.012048
370 506 0.013889
370 507 0.015385
370 514 0.015625
370 515 0.016393
370 520 0.020000
370 523 0.023256
370 524 0.015625
370 525 0.014493
370 527 0.021739
370 540 0.125000
370 542 0.017241
370 544 0.014925
370 548 0.031250
370 553 0.011765
370 555 0.026316
370 559 0.012048
370 561 0.012346
370 563 0.010989
370 565 0.050000
370 566 0.011765
370 567 0.015873
370 591 0.021739
370 604 0.028571
370 645 0.034483
370 646 0.076923
370 666 0.055556
370 669 0.029412
370 683 0.030303
371 348 0.004367
371 362 0.052632
371 368 0.029412
371 460 0.015152
371 542 0.017241
372 348 0.004367
372 410 0.066667
372 421 0.040000
372 422 0.016667
372 429 0.100000
372 444 0.021277
372 455 0.027027
372 460 0.015152
372 530 0.250000
372 531 0.025000
372 539 0.045455
372 543 0.047619
372 545 0.021739
372 547 0.031250
372 558 0.050000
372 568 0.083333
372 570 0.028571
373 348 0.004367
373 353 0.009804
373 355 0.025641
373 360 0.023256
373 362 0.052632
373 363 0.010417
373 366 0.010309
373 367 0.031250
373 370 0.014085
373 374 0.014706
373 376 0.007519
373 378 0.016129
373 387 0.027778
373 388 0.026316
373 390 0.166667
373 391 0.016393
373 392 0.025641
373 395 0.012987
373 397 0.021277
373 400 0.013699
373 402 0.017544
373 408 0.018182
373 412 0.010101
373 413 0.058824
373 414 0.006289
373 417 0.016129
373 421 0.040000
373 423 0.017544
373 425 0.052632
373 428 0.008696
373 431 0.014085
373 434 0.030303
373 436 0.016667
373 438 0.014085
373 439 0.023256
373 446 0.055556
373 450 0.045455
373 456 0.016393
373 460 0.015152
373 461 0.018868
373 463 0.023256
373 465 0.012821
373 471 0.032258
373 473 0.031250
373 475 0.008197
373 483 0.004329
373 491 0.090909
373 492 0.015385
373 496 0.025000
373 497 0.012048
373 498 0.166667
373 500 0.012048
373 502 0.090909
373 506 0.013889
373 507 0.015385
373 513 0.011236
373 514 0.015625
373 515 0.016393
373 517 0.009615
373 520 0.020000
373 523 0.023256
373 524 0.015625
373 525 0.014493
373 527 0.021739
373 528 0.076923
373 542 0.017241
373 544 0.014925
373 545 0.021739
373 546 0.033333
373 548 0.031250
373 553 0.011765
373 556 0.020833
373 558 0.050000
373 559 0.012048
373 561 0.012346
373 563 0.010989
373 565 0.050000
373 566 0.011765
373 567 0.015873
373 580 0.011905
373 587 0.100000
373 590 0.071429
373 591 0.021739
373 604 0.028571
373 606 0.010989
373 614 0.031250
373 634 0.062500
373 637 0.008696
373 641 0.015152
373 645 0.034483
373 651 0.013699
373 669 0.029412
373 680 0.037037
373 683 0.030303
374 348 0.004367
374 363 0.010417
374 366 0.010309
374 368 0.029412
374 370 0.014085
374 373 0.010638
374 376 0.007519
374 378 0.016129
374 391 0.016393
374 402 0.017544
374 412 0.010101
374 414 0.006289
374 417 0.016129
374 418 0.043478
374 419 0.017544
374 420 0.029412
374 430 0.026316
374 431 0.014085
374 432 0.018182
374 438 0.014085
374 439 0.023256
374 444 0.021277
374 451 0.040000
374 456 0.016393
374 460 0.015152
374 461 0.018868
374 463 0.023256
374 465 0.012821
374 475 0.008197
374 482 0.029412
374 483 0.004329
374 488 0.035714
374 492 0.015385
374 496 0.025000
374 497 0.012048
374 500 0.012048
374 504 0.023256
374 506 0.013889
374 507 0.015385
374 510 0.038462
374 513 0.011236
374 514 0.015625
374 515 0.016393
374 517 0.009615
374 520 0.020000
374 521 0.066667
374 523 0.023256
374 524 0.015625
374 525 0.014493
374 526 0.010204
374 527 0.021739
374 535 0.083333
374 544 0.014925
374 545 0.021739
374 553 0.011765
374 556 0.020833
374 559 0.012048
374 561 0.012346
374 563 0.010989
374 565 0.050000
374 566 0.011765
374 567 0.015873
374 569 0.066667
374 570 0.028571
374 591 0.021739
374 614 0.031250
374 669 0.029412
374 683 0.030303
375 348 0.004367
375 352 0.043478
375 368 0.029412
375 398 0.030303
375 404 0.019608
375 408 0.018182
375 409 0.029412
375 431 0.014085
375 456 0.016393
375 479 0.027027
375 484 0.009346
375 493 0.017857
375 494 0.043478
375 503 0.017241
375 525 0.014493
375 526 0.010204
375 538 0.011494
377 348 0.004367
377 383 0.333333
378 348 0.004367
378 363 0.010417
378 366 0.010309
378 367 0.031250
378 368 0.029412
378 369 0.038462
378 370 0.014085
378 373 0.010638
378 374 0.014706
378 376 0.007519
378 391 0.016393
378 394 0.027778
378 400 0.013699
378 412 0.010101
378 414 0.006289
378 417 0.016129
378 423 0.017544
378 426 0.055556
378 428 0.008696
378 431 0.014085
378 434 0.030303
378 436 0.016667
378 452 0.023810
378 456 0.016393
378 461 0.018868
378 465 0.012821
378 471 0.032258
378 475 0.008197
378 482 0.029412
378 483 0.004329
378 484 0.009346
378 487 0.030303
378 488 0.035714
378 492 0.015385
378 495 0.043478
378 496 0.025000
378 497 0.012048
378 500 0.012048
378 502 0.090909
378 506 0.013889
378 513 0.011236
378 514 0.015625
378 515 0.016393
378 517 0.009615
378 524 0.015625
378 527 0.021739
378 542 0.017241
378 544 0.014925
378 553 0.011765
378 559 0.012048
378 561 0.012346
378 563 0.010989
378 566 0.011765
378 580 0.011905
378 591 0.021739
378 604 0.028571
378 614 0.031250
378 637 0.008696
378 641 0.015152
378 651 0.013699
378 669 0.029412
378 676 0.055556
379 348 0.004367
379 532 0.100000
380 348 0.004367
380 369 0.038462
380 389 0.020833
380 424 0.058824
380 457 0.050000
380 486 0.062500
380 505 0.076923
380 509 0.066667
380 516 0.050000
380 518 0.052632
380 554 0.055556
381 348 0.004367
381 369 0.038462
381 389 0.020833
381 419 0.017544
381 424 0.058824
381 457 0.050000
381 469 0.045455
381 486 0.062500
381 509 0.066667
381 516 0.050000
381 551 0.058824
381 554 0.055556
382 348 0.004367
382 354 0.038462
382 355 0.025641
382 403 0.050000
382 410 0.066667
382 452 0.023810
382 470 0.062500
382 474 0.050000
382 500 0.012048
382 531 0.025000
382 547 0.031250
382 555 0.026316
383 348 0.004367
383 377 0.500000
383 387 0.027778
384 348 0.004367
384 350 0.047619
384 464 0.200000
384 552 0.250000
385 348 0.004367
385 363 0.010417
385 423 0.017544
385 436 0.016667
385 461 0.018868
385 483 0.004329
385 507 0.015385
385 524 0.015625
386 348 0.004367
386 401 0.500000
386 532 0.100000
387 348 0.004367
387 360 0.023256
387 370 0.014085
387 373 0.010638
387 376 0.007519
387 383 0.333333
387 395 0.012987
387 400 0.013699
387 402 0.017544
387 406 0.250000
387 408 0.018182
387 412 0.010101
387 415 0.038462
387 417 0.016129
387 428 0.008696
387 436 0.016667
387 438 0.014085
387 444 0.021277
387 461 0.018868
387 465 0.012821
387 503 0.017241
387 506 0.013889
387 507 0.015385
387 513 0.011236
387 514 0.015625
387 517 0.009615
387 520 0.020000
387 523 0.023256
387 524 0.015625
387 525 0.014493
387 544 0.014925
387 556 0.020833
387 559 0.012048
387 561 0.012346
387 567 0.015873
387 570 0.028571
388 348 0.004367
388 353 0.009804
388 360 0.023256
388 363 0.010417
388 370 0.014085
388 373 0.010638
388 376 0.007519
388 400 0.013699
388 404 0.019608
388 412 0.010101
388 415 0.038462
388 421 0.040000
388 438 0.014085
388 444 0.021277
388 445 0.037037
388 450 0.045455
388 452 0.023810
388 463 0.023256
388 465 0.012821
388 475 0.008197
388 483 0.004329
388 487 0.030303
388 492 0.015385
388 493 0.017857
388 496 0.025000
388 497 0.012048
388 500 0.012048
388 503 0.017241
388 507 0.015385
388 513 0.011236
388 523 0.023256
388 537 0.025000
388 544 0.014925
388 548 0.031250
388 557 0.027027
388 559 0.012048
388 566 0.011765
388 567 0.015873
390 348 0.004367
390 373 0.010638
390 376 0.007519
390 450 0.045455
390 475 0.008197
390 539 0.045455
391 348 0.004367
391 353 0.009804
391 359 0.038462
391 366 0.010309
391 367 0.031250
391 373 0.010638
391 374 0.014706
391 376 0.007519
391 378 0.016129
391 394 0.027778
391 400 0.013699
391 412 0.010101
